id,name,description,wieldable,wearable,food,drink,container,surface,carryable,assigned,annotated
8251,bugs flying,"With its wings moving rapidly, it is flying in circles.",False,False,True,False,False,False,True,0,0
8279,small mammal,"The small mammals seem injured, it's possible they are being hunted.",False,False,True,False,False,False,False,0,0
8311,banana,"Bright and yellow, this banana comes fresh from the tropics.",False,False,True,False,False,False,True,0,0
8313,coconut,The coconut is not yet ripe and will make one sick if eaten.,False,False,False,True,False,False,True,0,0
8327,fancy dinners,The diner is comprised of several courses of hearty and delicious looking foods and drinks.,False,False,True,True,False,False,False,0,0
8355,crackers,The cracker is over-seasoned with salt and is hard to eat,False,False,True,False,False,False,True,0,0
8469,potions,The potion looks very dangerous.,True,False,False,True,False,False,True,0,0
8475,monkeys,"The monkey is small, male and without a tail and cries pitifully when caged.",False,False,True,False,False,False,False,0,0
8477,buzzing insects,The insect makes a loud buzzing noise as it rubs its wings together.,False,False,True,False,False,False,True,2,0
8503,half-dozen coconuts,"The skin of the coconut is tough and stringy, its tender meat locked inside its tough shell.",True,False,True,True,False,False,True,0,0
8505,colorful lizard,It flickers its forked tongue like tasting the air.,False,False,True,False,False,False,False,0,0
8515,beautiful seasonal flowers,"These seasonal flowers are tall and voluptuous. They are bright and warm yellow, and give off an inviting smell",False,False,True,False,False,False,True,1,0
8583,herb garden,The herb garden is full of tasty herbs.,False,False,True,False,False,False,False,0,0
8587,seaweed,"The seaweed is a deep green, and the damp stalk wraps around itself making messy tangles.",False,True,True,False,False,False,True,0,0
8591,fish,The fish darts around looking for bugs to eat.,False,False,True,False,False,False,False,0,0
8617,garden,"Rows of foliage inside a stone barrier, dark soul underneath looks almost purple. the smell around the garden is strong, petrichor and fougere are the prominent notes.",False,False,True,False,False,False,False,0,0
8637,wheat,A grain used for various baking needs and can be used to make beverages.,False,False,True,False,False,False,True,0,0
8659,spiders,"The spider itself is bigger than any toddler, and its fangs as long as a grown man's forearm.",False,False,True,False,False,False,False,1,0
8671,sea turtles,"The large sea turtle had eyes like an old warrior; wrinkled and weary from battle, but wise to the malice within men's hearts.",False,True,True,False,False,False,False,0,0
8673,clams,This clam is so shiny and unbelievably sparkly you can see it from far,False,False,True,False,False,False,True,1,0
8697,dripping water,"The water is murky and dark. It drips from the pipe into a bog, making a small echo with each drop.",False,False,False,True,False,False,False,0,0
8703,grog,You can already tell this grog is much more bitter than you'd like.,False,False,False,True,False,False,True,0,0
8705,citrus fruit,"The citrus fruit still has a few leaves attached to the stem, and it gives off a pleasing scent.",False,False,True,False,False,False,True,0,0
8707,fresh coconuts,The coconut is fresh and smells delicious.,False,False,True,False,False,False,True,0,0
8719,sweetmeats,"The sweetmeat is an oddity, it is soft and it's taste pleasurable.",False,False,True,False,False,False,True,0,0
8733,seeds,The seed has a strange smell and is sticky after being extracted from a fruit,False,True,True,False,False,False,True,1,0
8777,jug of water,The water is clear and cool to the taste.,False,False,False,True,False,False,False,0,0
8787,remains,The remains of the horse is being eaten by flies and vultures.,False,False,True,False,False,False,False,0,0
8795,herbs,"This herb is not edible, it looks poisonous but it's probably used to make some medicine",True,False,True,False,False,False,True,2,0
8813,food items,"The food item is fresh, and the aroma itself is to die for. Still you have no idea what it is.",False,False,True,False,False,False,True,0,0
8817,buckets of water,The bucket of water is dark and grimy. The wood holding it together has long since rotted.,True,False,False,True,True,False,True,0,0
8871,cheese,The cheese is moldy but still partially edible.  A rat has chewed on the cheese but there is still plenty left.,False,False,True,False,False,False,True,0,0
8893,acorns,The brown acorn remained intact and undamaged,False,False,True,False,False,False,True,0,0
8899,pecans,The pecan is broken up as if smashed for baking.,False,False,True,False,False,False,True,0,0
8905,candies,These candies look delicious and appear to have different fruit flavors.,False,False,True,False,True,False,True,0,0
8911,powders,There are multiple dusty powders.,False,False,True,True,False,False,True,0,0
8957,canister of wine,"The canister of wine is warm to the touch, and full of sweet liquid.",False,False,False,True,False,False,True,0,0
8963,produce,"The produce appeared fresh and newly picked, with some water droplets on the tips.",False,False,True,False,False,False,True,2,0
9021,drink,"You're not sure what the drink in front of you is, so should you try it?",False,False,False,True,False,False,True,0,0
9039,hickory nuts,"This nut has a pleasant, smooth feeling to it and has a warm reddish brown tone to its shell.",False,False,True,False,False,False,True,0,0
9057,apple,The bright red apple is flawless in appearance and has a fine smooth texture,False,False,True,False,False,False,True,1,0
9063,strawberries,Ruby red and delicious!  This strawberry is at its peak ripeness and is begging to be eaten.,False,False,True,False,False,False,True,0,0
9073,bright and glowing liquids,"The liquid is glowing in the dark, making you wonder if it is some kind of a magic potion.",False,False,False,True,False,False,False,0,0
9109,nuts,"The nut is large and brown, with a hard outer shell. It looks quite delicious.",False,False,True,False,False,False,True,0,0
9137,crumbs,The crumb appears to be from a rye loaf.,False,False,True,False,False,False,True,0,0
9147,rum,The rum has a deep spicy flavor to it.,False,False,False,True,False,False,False,0,0
9179,whiskey,"This bottle of whiskey is dusty, but appears to be of good quality. The glass and seal show detailed engravings.",True,False,False,True,False,False,True,0,0
9183,rations,The rations may be just enough to keep you going.,False,False,True,True,False,False,True,1,0
9203,deer,this deer would make a fine meat.,False,False,True,False,False,False,False,0,0
9251,crops,These crops will keep you from being hungry through the hard winter.,False,False,True,False,False,False,False,0,0
9263,drinks,The drink looks to have a refreshing taste.,False,False,False,True,False,False,False,0,0
9267,carrots,The carrot is large and tangled.,False,False,True,False,False,False,True,0,0
9269,horse treats,"The horse treats are nutritious, but their taste is awful.",False,False,True,False,False,False,True,0,0
9279,dessert,"Dessert for the feast was a pastry made of honey, barley and spices.",False,False,True,False,True,False,True,1,0
9301,potatoes,"The potatoes are a little dirty, but can be delicious when prepared well.",False,False,True,False,False,False,True,0,0
9305,monkeys brains,"To your horror, the merchant tells you the mysterious object floating in the jar is a monkey brain. Supposedly consuming one will cure any sickness.",False,False,True,False,False,False,True,0,0
9313,pie,The pie appears to be warm and filled with apples.,False,False,True,False,False,False,False,3,0
9367,goods,"The goods lay scattered, but still appear to be usable.",False,True,True,True,True,False,True,0,0
9371,apples,The apples are rotting.,False,False,True,False,False,False,True,0,0
9373,lichen,The puke green lichen has a rough texture and wraps around the tree,False,False,True,False,False,False,True,0,0
9405,oils,"Slimy extract of nut, seed or if you are lucky, a mushroom.",False,False,False,True,False,False,True,1,0
9409,catch,You brought back good catches.,False,False,True,False,False,False,True,0,0
9421,bits of straw,Thou straw was piled up as a mule's manure.,False,False,True,False,False,True,True,0,0
9435,treats,The treat is a lozenge of hardened syrup. You think it would taste delicious.,False,False,True,False,False,False,True,0,0
9449,berries,A berry is the sweetest of treats - coming straight from nature!,False,False,True,False,False,False,False,1,0
9475,carrot,This carrot is bright orange and the green top looks very fresh.,False,False,True,False,False,False,True,1,0
9477,herbal tincture,On further inspection the herbal tincture had the King's coat of arms on the front and the container was of the finest glass in the kingdom.,False,False,False,True,False,False,True,1,0
9485,canteen,The canteen is well worn and has a chipped circular wooden base and a dark leather strap,False,False,False,True,False,False,True,0,0
9487,half-eaten brains,The brain is slimy and jello-like. It smells of vomit and rotting flesh.,False,False,True,False,False,False,True,0,0
9489,garlic,"The garlic has a strong aroma, but the taste, in small amounts, is extraordinary.",False,False,True,False,False,False,True,0,0
9511,rotten flesh,The rotten flesh smells of death and is covered in flies.,False,False,True,False,False,False,True,0,0
9529,pear,The pear is succulentely sweet.,False,False,True,False,False,False,True,0,0
9567,nuts,The nut is a rich brown with a deep but pleasant nut smell.,False,False,True,False,False,False,False,0,0
9573,poison,The poison is ominously bubbling... you wouldn't want to be the person to drink this!,True,False,False,True,False,False,True,0,0
9593,orange,"The orange has a darkened peel, as if it has been here too long.",False,False,True,False,False,False,False,0,0
9599,stale bread,"The stale bread has a whiff of mold, and it is rough to the touch.",False,False,True,False,False,False,True,0,0
9667,animal test subject,The test subject looked emaciated and was shivering. It also was missing its left eye.,False,False,True,False,False,False,True,0,0
9693,depiction of wheat crops,The depiction of wheat crop is that of a flowing ocean of amber.,False,False,True,False,False,False,True,0,0
9725,dog food,The food is made of leftover animal pieces mixed in a brown gravy.,False,False,True,False,False,False,True,0,0
9763,tarts,The tart is made of strawberries and blueberries. It has been slightly burned from overcooking.,False,False,True,False,False,False,True,1,0
9779,freshly grown carrots,Awesome that pretty carrots look very fresh and delicious to make a salad,False,True,True,False,False,False,True,0,0
9809,can of herbs,The herb is in good condition and ready to be mixed into a concoction,False,False,True,True,False,False,False,1,0
9843,condiments,The brightly colored condiment adds some flavor to the dish,False,False,True,False,False,False,False,0,0
9853,food rations,Your food rations are hardly a meal.,False,False,True,False,False,False,True,0,0
9857,berries,The berry looks rotten and inedible.,False,False,False,True,False,False,True,0,0
9877,chocolate,And the chocolate is usually reserved for the high classes and their appetites.,False,False,True,False,False,False,False,0,0
9881,fish,The fish does not have all of its scales scrubbed off; it has not been prepared to eat yet.,False,False,True,False,False,False,True,0,0
9891,piece of cheese,The yellow piece of cheese is fresh and ready to be eaten,False,False,True,False,False,False,False,0,0
9903,tomatoes,"The tomato was ripe, with a beautiful shade of orange-red.",False,False,True,False,False,False,True,1,0
9923,wolf treats,"This treat looks like it's made of some kind of dried meat.  While it's probably not made for humanoid consumption, you could probably eat it, in a pinch.",False,False,True,False,False,False,True,2,0
9927,pumpkins,"The pumpkin looks fresh and tasty, it has a live orange color and its huge.",False,False,True,False,False,False,True,0,0
9941,tea,this tea must taste so delicious,False,False,False,True,False,False,False,0,0
9977,communion bread,"The communion bread, it is the greatest way to celebrate sacrifices that have been made!",False,False,True,False,False,False,False,1,0
9997,dead bird,"Some people eat dead birds raw, but I prefer to cut them open and cook them over an open fire.",False,False,True,False,False,False,True,1,0
10001,rabbit,The rabbit appears to be freshly killed and smoked.,False,False,True,False,False,False,False,0,0
10011,cheese,This cheese is fragrant and will make a filling snack.,False,False,True,False,False,False,True,0,0
10033,potion supplies,The potion supplies are viscous and green.,False,False,False,True,True,False,False,0,0
10043,jug of water,"The jug appeared ancient. Cracked and moldy, but held refreshing water.",False,False,False,True,True,False,True,0,0
10045,cheese,The cheese looks less than fresh with several spots of mold beginning to form on it's sides.,False,False,True,False,False,False,True,0,0
10111,thick blue ice,On the winter season thick blue ice formed over lake,False,False,False,True,True,False,False,0,0
10137,piece of bread,"A stale, hard old piece of bread. Taking a bite might cost you a tooth.",False,False,True,False,False,False,True,0,0
10163,toad,"The toad is a warty little creature and his appearance is very average, except for the eyes.  The eyes seem to hold the soul of a much wiser creature.",False,False,True,False,True,False,True,0,0
10177,flask,"With a subtle smell of jasmine, this flask bubbles in response to being held.",False,False,False,True,False,False,True,0,0
10279,satchel of dried meat,"The satchel smelled of seasoned meat, the inside of it had a greasy look to it, it had a long rope to loop it around your neck.",False,False,True,False,True,False,True,0,0
10309,piece of bread,"This bread is old, stale, and inedible. there seems to be mold growing from it.",False,False,True,False,False,True,True,0,0
10351,fish,"The market cart contained wet, shimmering fish, available for sale.",False,False,True,False,False,False,True,0,0
10463,bottle of spirits,"This bottle is dusty, probably stored in an underground wine room. There's a cork in it.",False,False,False,True,False,False,False,1,0
10591,drinks,"The drink fizzes and seems discolored. It does, however, smell delightful.",False,False,False,True,False,False,True,0,0
10717,raw meats,The meat is rotten and smells of expired eggs,False,False,True,False,False,False,False,0,0
10739,wine,The wine smells of aromatic grapes,False,False,False,True,False,False,True,0,0
10761,trail rations,The rations are a pint of wine and salted pork wrapped in a cheese cloth.,False,False,True,True,False,False,True,2,0
10815,morsel,The morsel is small and carries little nutritional value.,False,False,True,False,False,False,True,0,0
10887,rotten apple,A rotten apple full of wrinkles and brown spots.,False,False,True,False,False,False,True,0,0
10895,jar of mysterious fluid,The jar contains an unfamiliar liquid which gives off a sickly sweet scent and appears to glow in the dark.,False,False,False,True,True,False,True,0,0
10897,potions,The sports player drank a health potions,False,False,False,True,False,False,False,0,0
10933,bowl of soup,It was the most vile bowl of soup ever created,False,False,True,True,False,False,True,0,0
10959,moss,The moss was emerald in color and cool to his touch.,False,True,True,False,True,True,True,0,0
10961,onions,The humble onion. Important for flavoring stews and keeping peasants alive through harsh winters.,False,False,True,False,False,False,True,0,0
10975,sacramental bread,"The bread emitted a delicious, aromatic smell",False,False,True,False,False,False,False,0,0
10979,goblet of wine,The goblet contains a rather dark wine. Perhaps it is more than just alcoholic...,False,False,False,True,True,False,True,0,0
11017,magical forest flowers,"The flower graces the countryside, it's vibrant colors bringing beauty to an otherwise barren landscape.",False,False,True,False,False,False,True,0,0
11069,herbs,"It seems to be a plant of some kind, an herb.",False,False,True,True,False,False,True,0,0
11075,water,"The water was cool and clear, something was special about this water, water isn't usually this clean, and it tastes like heaven.",False,False,False,True,False,False,False,0,0
11093,meals,A warm and savory meal which fills the air with delicious aroma.,False,False,True,False,False,False,True,1,0
11167,berries,"A juicy berry for eating, indistinguishable from the poisonous ones.",False,False,True,False,False,False,True,0,0
11187,animal parts,"on closer inspection, this part can be used for tailoring supplies",False,True,True,False,False,False,True,0,0
11191,sacramental wine,The wine is holy and deep purple.,False,False,False,True,False,False,False,1,0
11197,little flowers,The field is full of little flowers. The smell is magnificent and the sight is beautiful.,False,False,True,False,False,False,True,0,0
11205,ale,The golden ale is the color of honey and tastes just as sweet.,False,False,False,True,False,False,True,0,0
11209,whisky,"A finely aged mug of whisky does an adventurer good! This batch tastes of vanilla, and burns your throat a little as it goes down.",False,False,False,True,False,False,True,0,0
11231,bread,The bread smells of fine wine and wheat,False,False,True,False,False,False,True,0,0
11259,grass,"The cool, green grass stretched far and wide.",False,False,True,False,False,True,True,0,0
11267,seaweed,"The beach is destroyed from the storm, there is seaweed every where.",False,False,True,False,False,False,True,0,0
11273,skin potion,The skin potion can improve a body glowing,False,False,False,True,False,False,False,0,0
11301,moldy piece of bread,The bread is disgusting and covered in blue mold. You would probably get sick if you were to eat it.,False,False,True,False,False,False,True,1,0
11329,teapot,The teapot is large and smells delicious.,False,False,False,True,True,False,True,0,0
11379,turkey leg,"A roasted delight, with a built in handle! The meat is tender in your mouth and filling in your stomach.",False,False,True,False,False,False,True,0,0
11383,nuts,The nut is brown and strong. Its hard outer shell protects it from curious creatures.,False,False,True,False,False,False,True,1,0
11417,food,It would take a desperate soul to eat this moldy food. Even the rats won't touch it.,False,False,True,False,False,False,True,1,0
11425,ice,The ice is clear and mystical.,False,False,False,True,False,False,True,0,0
11483,canteen,"This was a leather canteen, made by a craftmans hands and looked to be used heavily. It could hold a good amount of liquid too.",False,False,False,True,False,False,False,0,0
11507,body of water,The body of water must be maintained in high level during summer,False,False,False,True,True,True,True,0,0
11515,sea turtle,"The turtle is an almost ancient creature in itself, with a size and beat-up looking shell that speaks of the long life it has lived.",False,False,True,True,False,False,True,0,0
11517,dead bodies,"The bodies are decomposing and stink of death, flies have begun to swarm around them.",False,False,True,False,True,True,True,1,0
11523,little mushrooms,The little mushrooms grew at the base of the largest trees in the forest.,False,False,True,False,False,False,True,0,0
11535,dried blood,The blood is dried and crusty with a smell of iron.,False,False,True,False,False,False,False,0,0
11541,leaves,The leaves are brown and crisp having fallen several months before.  They make a lovely crunching sound under foot.,False,True,True,False,False,True,True,1,0
11543,lunch sack,The sack contains a variety of consumable items.,False,False,True,False,True,False,True,1,0
11571,small vile of poison,"Green with a feint smell, consuming this would be unwise.",True,False,False,True,False,False,True,1,0
11573,piece of meat,This cut of meat would be fit for a king.,False,False,True,False,False,False,True,0,0
11589,golden dragon egg,"The dragon egg was a brilliant golden color, large and oval with sharp scales covering it.",False,False,True,False,True,False,True,0,0
11607,fermented berries,A berry that has been left to the ravages of time. A wine or brandy could be made from its juices.,False,False,True,False,False,False,True,0,0
11795,frothy beverage,"The beverage was unknown as to it contents. Juding by it's frothy nature, it may have very well been alcholic.",False,False,False,True,False,False,True,0,0
11797,plants,"I would imagine these plants would be something to be made into something else. It might be for food, or medicine.",False,False,True,False,False,False,False,0,0
11837,pecans,Needs a pecans pie for it really be thanksgiving,False,False,True,False,True,False,False,0,0
11855,bag of mushrooms and herbs,The bag of mushrooms and herbs is small and lightweight. It is a great source of nutrients.,False,False,True,False,True,False,True,2,0
11861,good drinks,"The good drink is frothy, fizzy, and clear.",False,False,False,True,False,False,False,0,0
11883,rum,This spiced rum was imported in from somewhere farther South. You'd like to raise your glass to the men who brought it!,False,False,False,True,False,False,True,0,0
11889,toadstool,"the toadstool is small and red with white spots, there appears to be a glittery shine to the plant.",False,False,True,False,False,False,True,0,0
11905,small animal,on closer inspection the animal looks edible and it's bones can be used as small daggers.,False,True,True,False,True,False,True,0,0
11909,stolen food,"He sits with the food he stole, a feast to be had.",False,False,True,False,True,False,True,0,0
