id,name,description,wieldable,wearable,food,drink,container,surface,carryable,assigned,annotated
5725,uniforms,The uniform belongs to someone of great importance to the kingdom.,False,True,False,False,False,True,True,0,0
5769,twine,Twine can be used best when tying things together.,False,True,False,False,False,False,True,0,0
5799,sail cloth,The sail cloth is a nice fabric.,False,True,False,False,False,False,True,0,0
5803,suits of armor,"The suit of armor is slightly rusty, and it's covered in a film of dust.",False,True,False,False,False,False,True,0,0
5825,diamonds,The diamond shimmers in the sunlight.,False,True,False,False,False,False,True,0,0
5837,clothing,"The clothes are dirty and torn, and has an awful smell.",False,True,False,False,False,False,True,0,0
5861,cross,A very beautifully made silver cross. It's 7 inches long and it's very shiny,False,True,False,False,False,False,True,0,0
5881,rabbit fur coverlet,The rabbit fur coverlet looks very warm and soft.,False,True,False,False,False,False,True,0,0
5887,dead flowers,"you can see them up close but not afar. when noticed, you realize that they are old.",False,True,False,False,False,False,True,0,0
5889,small crucifix,A small crucifix does not necessarily mean small faith.,False,True,False,False,False,False,True,0,0
5969,silks,The silk has many colors and is very soft to the touch.,False,True,False,False,False,True,True,0,0
5975,scrap of fur,The scrap of fur is matted and tiny insects crawl upon it.,False,True,False,False,False,False,True,1,0
5987,second pair of clothing,"You are lucky these days if you have a second pair of clothing, even more so if they are nicer than your first pair.",False,True,False,False,False,False,True,0,0
5997,finest silk and velvet,The silk and velvet in the material make it feel so smooth.,False,True,False,False,False,False,True,0,0
6007,pairs of manacles,The manacle has a dark and foreboding look given its uses.,False,True,False,False,False,False,True,0,0
6057,tassels,"The tassels came in different material, which resulted in different colors.",False,True,False,False,False,False,True,0,0
6059,gauzy purple fabric,The gauzy fabric is very old and tattered.,False,True,False,False,False,False,True,0,0
6065,king's clothing,The king's clothing is made of the finest silk,False,True,False,False,False,False,True,0,0
6069,king's armor,The king's armor is dented and scratched from the recent battle with the neighboring country,False,True,False,False,False,False,True,0,0
6089,enchanted amulet.,"The amulet gleams subtly, and it gives of an aura of mysticism.",False,True,False,False,False,False,True,0,0
6093,adornments,"The adornment appears to be made of gold, with lapis lazuli insets.",False,True,False,False,False,False,True,1,0
6105,patches,The patch is worn and faded. Unwearable in its current state.,False,True,False,False,False,False,True,0,0
6111,jewels,You see an exquisite shimmering jewel. It looks quite expensive.,False,True,False,False,False,False,True,0,0
6121,clothing,The clothing is functional and drab. The material felt course and rough in your hands.,False,True,False,False,False,False,True,1,0
6135,ceremonial hat,The hat still retains a feather in its band,False,True,False,False,False,False,True,0,0
6159,furs,"The fur is heavy and solid, good for keeping warm on winter nights.",False,True,False,False,False,False,True,0,0
6165,sea shells,The shell once washed up on the shore with the markings of a long sea travel.,False,True,False,False,False,False,True,0,0
6281,shackles,A item consisting of a tarnished cuff and chain. Often used to restrain prisoners in dungeons or during transport.,False,True,False,False,False,False,True,0,0
6325,clothes,"Upon closer inspection, you see some tears and stains that may be blood.",False,True,False,False,False,False,True,0,0
6343,cross,The cross has jewels embedded and a rosary attached.,False,True,False,False,False,False,True,0,0
6419,crest banners,The crest banner is made with a bright blue fabric. Someone had painstakingly sewn in a golden design of a shield in the center.,False,True,False,False,False,False,False,0,0
6421,rough clothing,"The cloth has a rough texture and doesnt feel alright, it looks old and worn out.",False,True,False,False,False,False,True,0,0
6461,apron,The apron is small and a picture of a fire is painted on its front.,False,True,False,False,False,False,True,0,0
6487,golden cross,The cross is pristine and shiny,False,True,False,False,False,False,True,0,0
6493,old ragged clothes,"These clothes are very old and have clearly been worn before, making them very threadbare.",False,True,False,False,False,False,True,0,0
6513,guard's armor,The palace guards wear heavy metal guards armor to protect them from outside attacks.,False,True,False,False,False,False,True,0,0
6523,robes of royalty,What a beautiful purple robe of royalty made out of silk,False,True,False,False,False,False,True,0,0
6539,bags of herbs,The bag is made of cloth with a drawstring closer at the top.  The fabric emits a powerful fragrance from the enclosed herbs.,False,True,False,False,False,False,True,0,0
6609,gold hair,The hair is made of gold and shines.,False,True,False,False,False,False,True,0,0
6629,metal cuffs,The metal cuff is very heavy and coated in rust.,False,True,False,False,False,False,False,1,0
6645,drapery,The drapery is dusty and covered in moth holes. Light pours through them as if they aren't even there.,False,True,False,False,False,False,True,0,0
6661,worn quilt,the quilt is old and worn out.,False,True,False,False,False,False,True,1,0
6703,pile of discarded armor,The discarded armor seems to have something of value to it.,False,True,False,False,False,False,True,0,0
6743,armor,"The armor is well worn, not old, but seemingly used a great deal.",False,True,False,False,False,False,True,0,0
6793,feathers,the feather is white and very soft,False,True,False,False,False,False,True,0,0
6953,heavy blanket,The heavy blanket is incredibly comfortable.,False,True,False,False,False,False,True,1,0
6969,pieces of armor,The piece of armor is polished to a dazzling shine.  It is unscratched and flawless.,False,True,False,False,False,False,True,0,0
6991,horse tack,The horse tack is made of hardened leather and molded iron. It is designed perfectly to fit a horse.,False,True,False,False,False,False,True,0,0
7009,variety of drapes,"The drape is heavy and course but as a covering, you can use it as protection from the cold.",False,True,False,False,False,False,True,0,0
7045,pair of headphones,The headphones are made from shells of coconut and wired together using strands of straw.,False,True,False,False,False,False,True,0,0
7079,purses,This purse is pretty small. It's made out of alligator skin and it looks pretty old but still has a lot of life left,False,True,False,False,False,True,True,0,0
7105,materials,The material is lightweight and can be worn in the summer.,False,True,False,False,False,False,True,1,0
7107,sheets,The bedroom sheets are old and dirty after not being ished for months,False,True,False,False,False,True,True,0,0
7135,leather cloth,The leather cloth smells of fresh cow hide,False,True,False,False,False,False,True,0,0
7137,animal skins used as rugs,"The animal skins were remarkably clean, but came from an animal you did not know.",False,True,False,False,False,True,True,0,0
7141,helmets,"The helmet is cracked and dented, but still polished to a pristine shine.",False,True,False,False,False,False,True,0,0
7167,racks of plain clothing,the clothing is long and colorful.,False,True,False,False,False,False,True,0,0
7169,polishing cloth,The polishing cloth is covered in dark polish.  It is tattered and frayed as though it has been used for several years.,False,True,False,False,False,True,True,0,0
7171,clothes brushes,"The cloth was clean and bright in all its colors, stealing it comes to mind.",False,True,False,False,False,True,True,1,0
7199,golden trim,The trim is beautiful and expensive. You wonder who would wear something like this.,False,True,False,False,False,False,True,0,0
7201,golden cloth,The cloth is gold and shimmers when moved in light.,False,True,False,False,False,True,True,0,0
7203,prayer beads,The prayer beads are made of wood and look well worn.,False,True,False,False,False,False,True,0,0
7219,blanket,"The blanket is made from thick cotton, and it is a dull red color.",False,True,False,False,False,False,True,0,0
7249,armor set,The armor set is heavy and made of iron.  It will protect a body from harm.,False,True,False,False,False,False,True,0,0
7337,bits for the horses,The horse bit is old and worn.,False,True,False,False,False,False,False,0,0
7339,blankets for the stable workers to sleep with,"The blanket is dirty and stained, and has a musty smell to it.",False,True,False,False,False,True,False,0,0
7353,towels,"The towel is moldy and damp, its usefulness long since passed.",False,True,False,False,False,False,True,0,0
7395,wooden cross,The wooden cross is faded in color from being worn too much by the priest,False,True,False,False,False,False,True,0,0
7415,crown,"Thought of as a holy item, the crown goes only to those who are worthy enough.",False,True,False,False,False,False,True,0,0
7423,cross,The cross is broken and with a few dents in the sides.,False,True,False,False,False,False,True,1,0
7425,harnesses,The harness is made of leather and beautiful.,False,True,False,False,False,False,True,0,0
7519,old armor,The armor is rusted and dented.,False,True,False,False,False,False,True,0,0
7553,cleaning cloth,"Stained with dirt and grit, the cloth is losing its effectiveness.",False,True,False,False,False,False,True,0,0
7579,cauldron,The cauldron can be used for cooking vegetables,False,True,False,False,False,False,False,0,0
7587,fairy wings,"It is so light and almost transparent, with light shining through it.",False,True,False,False,False,False,True,0,0
7599,shackles on the wall,The shackle is rusted and dirty from holding many prisoners,False,True,False,False,False,False,True,0,0
7625,curtains,The curtains were made from the best royal blue silk in the land and the Queen's initials were sewn into them.,False,True,False,False,False,False,True,0,0
7657,cloth sacks,The stained cloth sack has holes cut out for arms to fit through.,False,True,False,False,True,False,True,0,0
7723,trash bags,The bag is full of stench and blood.,False,True,False,False,True,False,True,0,0
7771,clothes,This clothing piece is a worn linen shirt.  It looks like it might have been dyed green originally... or maybe brown... it's hard to tell.,False,True,False,False,False,False,True,0,0
7829,gold clothing,"The gold clothing shimmers in the light, symbolizing the wealth and prosperity required to own it.",False,True,False,False,True,False,True,0,0
7869,sleeping bag,Getting your sleeping bag to fit back into its stuff sack can seem like a magic trick,False,True,False,False,False,False,True,0,0
7887,gowns,"You feel a sense of awe as you gaze at the beauty of the gowns, made from the finest silk.",False,True,False,False,False,False,True,0,0
7951,holy idols,On further inspection the idol seems to be carved from a white stone and inlaid with golden flakes.,False,True,False,False,False,False,True,0,0
7969,luxurious linens,The linen is exquisite and soft to the touch.,False,True,False,False,False,False,True,0,0
7973,few buildings,buildings built in antiquity with materials that survive time,False,True,False,False,False,False,False,1,0
8025,helmets,"The helmet is unusable. Damaged by combat, the dents and gouges tell a terrfiying tale.",False,True,False,False,False,False,True,2,0
8031,chain mail,"The chain mail is heavy, but protective enough to be worn for battle.",False,True,False,False,False,False,True,0,0
8081,royal coat of arms,The coat of arms is barely visible and faded.,False,True,False,False,False,False,True,0,0
8111,chain mail,The mail is expertly crafted to withstand the blow of any weapon.  The links are so closely attached that nothing can pierce it.,False,True,False,False,False,False,True,0,0
8113,helmet,"An ancient version of and ordinary helmet, with narrow slots for peeking out.",False,True,False,False,False,False,True,0,0
8149,white cloth,"The cloth is mottled and stained purple, showing extensive signs of use.",False,True,False,False,False,False,True,0,0
8165,linens,The linens blew elegantly in the fresh outdoor air.,False,True,False,False,False,False,True,0,0
8191,suit of armor,The suit of armor was highly polished and it gleamed in the light.,False,True,False,False,False,False,True,0,0
8211,suit of armor,"The suit of armor has dents all over it, and the metal is crimped in a few places.",False,True,False,False,False,False,True,0,0
8215,life vests,The vest is used as a shield.,False,True,False,False,False,False,True,1,0
8233,blood,This blood is bright red and warm. It smells as it permeates the land after a long battle.,False,True,False,True,False,False,True,0,0
8271,firewood for the fireplace,firewood of cedar tree used in castle chimney of the royal family,False,True,False,False,False,False,False,0,0
8363,fish wrap ( or butcher paper),"The fish wrap seems dirty and used, hopefully no one uses it.",False,True,False,False,False,False,True,1,0
8385,rags,"The tattered rag was smeared with blood, torn to shreds and left unceremoniously in a pile on the floor.",False,True,False,False,False,False,True,0,0
8399,rusted helmets,The helmet is a brilliant gold and it's top is crusted with jewels.,False,True,False,False,False,False,True,0,0
8459,finest silk and velvet,"The finest silk and velvet is imported, you could use it for anything",False,True,False,False,False,False,True,1,0
8521,golden adornments,"The golden adornment is unnaturally clean, its polished form reflected all around it.",False,True,False,False,False,False,True,0,0
8543,big robes,the robe is made with various materials,False,True,False,False,False,False,True,0,0
8573,tack for the work horses,The tack seems to be loose and worn out from being used by uncooperative horses.,False,True,False,False,False,False,True,0,0
8587,seaweed,"The seaweed is a deep green, and the damp stalk wraps around itself making messy tangles.",False,True,True,False,False,False,True,0,0
8669,shells,"This shell has been polished smooth by the waves, and has an interesting pinkish hue to it.",False,True,False,False,False,False,True,0,0
8671,sea turtles,"The large sea turtle had eyes like an old warrior; wrinkled and weary from battle, but wise to the malice within men's hearts.",False,True,True,False,False,False,False,0,0
8689,gems,The gem sparkles in the light. The colored stone is a dazzling sight.,False,True,False,False,False,False,True,0,0
8733,seeds,The seed has a strange smell and is sticky after being extracted from a fruit,False,True,True,False,False,False,True,0,0
8741,rope,The rope is thick and looks as if it could hold a lot of weight.,False,True,False,False,False,False,True,0,0
8791,clothes made of various plant matter such as large leaves and vines,The living vines that once hung in the trees now mask the flesh of man.,False,True,False,False,False,False,True,0,0
8797,bags,The bag is large and wide with extra pouches for more items.,False,True,False,False,True,False,True,0,0
8807,fabrics,"The fabric is aged, but still vibrantly colored - as if it has been dyed recently.",False,True,False,False,False,False,True,1,0
8819,flowers,These flowers grow tall behind the castle. They are medicinal and used in teas for the Kind and Queen.,False,True,False,False,False,False,True,0,0
8843,locket,A locket is the most elegant thing a woman can wear.,False,True,False,False,False,False,True,0,0
8849,gold neckchain with medallion,The neckchain is gold and carries a medallion.,False,True,False,False,False,False,False,0,0
8851,halo,This halo is meant for the royalty! It is worth a lot of money!,False,True,False,False,False,False,True,0,0
8863,horn,The horn looks as though it would fall apart if you touched it.,False,True,False,False,False,False,True,0,0
8865,sundress,The sundress revealed a lot of its wearer's flesh.,False,True,False,False,False,False,False,0,0
8869,white overflowing regalia,Pure white can't even begin to describe the color of this long flowing regalia; highly decorated with ornate patterns and precious stones.,False,True,False,False,True,False,True,0,0
8873,thread,The thread is very strong and has a high fiber count.,False,True,False,False,False,False,False,0,0
8883,rope belt,"The rope belt is sturdy, but not long enough to be used for anything other than a belt.",False,True,False,False,False,False,True,0,0
8887,chest guard,"The chest guard is made of leather, and it has many layers stitched into it.",False,True,False,False,False,False,True,0,0
8889,granite kingdom seal,On further inspection the kingdom seal was polished with great care and looked quite regal.,False,True,False,False,False,False,True,0,0
8895,bracelet,On further inspection the bracelet had many knicks and scratches.,False,True,False,False,False,False,True,0,0
8901,skirt,The skirt has a red pattern of stars stitched into a black background. It is long and beautiful.,False,True,False,False,False,False,True,0,0
8923,sash,"The sash is red, and appears to not have been washed for some time.",False,True,False,False,False,False,False,1,0
8931,petticoat,The petticoat is too large and cumbersome to wear daily.,False,True,False,False,False,False,True,0,0
8933,dead mouse,The mouse seems to have been dead for some time.  You can see its rib bones and the dried blood on its mouth.,False,True,False,False,False,False,True,0,0
8953,pelts,"The pelts are from a variety of forest animals, and would keep you warm in the winter.",False,True,False,False,False,False,True,0,0
8959,protective caps,The sterling silver caps have many of dent in them from protection heads.,False,True,False,False,False,False,True,0,0
8965,hair pin,Milady's hair pin is carved of bone and engraved with silver.,False,True,False,False,False,False,True,0,0
8971,boots,The worn boots are dusty and suggest someone has walked quite a way in them.,False,True,False,False,False,False,False,0,0
8973,leather outfit,this outfit really looks so gorgeous on you.,False,True,False,False,False,False,False,0,0
8979,armour,The armour is worn with battle marks on the front chest.,False,True,False,False,False,False,True,0,0
8981,silk pants,"The pant is thin and made of silk, very soft to the touch.",False,True,False,False,False,False,True,2,0
8983,sleeping cap,This cap was knitted by someone who clearly has not much practice.  It looks to be a bit drafty for sleeping in.,False,True,False,False,False,False,True,0,0
8989,thick layer of fur,The fur is light brown and very thick and warm to the touch.,False,True,False,False,False,False,True,0,0
8999,thread lasso,The thread lasso had broke from over use.,False,True,False,False,False,False,True,0,0
9001,leather glove,"The leather glove is brown, but it has shades of red splashed on it. Perhaps this came from another man's blood.",False,True,False,False,False,False,True,1,0
9003,fancy dress,The dress is made out of fine material along with ornate patterns across the material,False,True,False,False,False,False,False,0,0
9013,cape,"This cape has a dark blue color, it is brand new and its made out of cotton.",False,True,False,False,False,False,False,0,0
9023,brown linens,The linen is thin and mostly white but several stains of red and dark brown are splattered about it.,False,True,False,False,False,True,True,0,0
9027,veil,The lace on the veil has grown tattered after so many years of wear and use.,False,True,False,False,False,False,True,0,0
9031,simple cap,The green cap has a small feather poking out of the side.,False,True,False,False,False,False,True,0,0
9033,warm underclothes of the best cotton,These underclothes are made of the finest cotton.,False,True,False,False,False,False,True,1,0
9035,paint marked smock,It's fabric. It is covered in  dried paint.,False,True,False,False,False,False,True,0,0
9037,shirt,The shirt is tailored from finely woven cotton and is fastened up the front by a series of rounded buttons.,False,True,False,False,False,False,True,0,0
9041,sturdy boots,"These boots are strong and durable, but also a bit heavy and cumbersome.",False,True,False,False,False,False,True,0,0
9045,worn leather boots,The boot is made of leather and very worn and old.,False,True,False,False,False,False,True,0,0
9047,laundry,The laundry is freshly cleaned and stain free,False,True,False,False,False,False,False,0,0
9049,dirty pants,The pants were stained with mud.,False,True,False,False,False,False,True,0,0
9055,worn pants,the pants are worn out,False,True,False,False,False,False,True,0,0
9059,hood,The hood could the face and provide the wearer with a bit of mystery.,False,True,False,False,False,False,False,0,0
9081,bonnet,The bonnet appears to be expensive and made from the finest silk,False,True,False,False,False,False,True,0,0
9085,beautiful overcoat of the best furs,a lady will surely look beautiful and gorgeous in this overcoat.,False,True,False,False,False,False,False,0,0
9087,brown tunic,The earth colored tunic has a few holes and patches to cover nasty tears,False,True,False,False,False,False,False,1,0
9091,leather goods,The leather on the goods looks worn and used.,False,True,False,False,False,False,True,0,0
9095,sailor hat,This old sailor hat is torn and tattered. The elements have clearly not been kind to it.,False,True,False,False,False,False,True,0,0
9103,rings,"The ring is made oh great metal and rubys. Though, it is full of rust, it must be very old.",False,True,False,False,False,False,True,0,0
9107,single sock,the sock was clean and new,False,True,False,False,False,False,False,1,0
9111,torn pants,You notice your pants have been ripped and several places.,False,True,False,False,True,False,True,0,0
9127,hair wrap,"The wrap smells of lilacs. Upon further inspection you see an embroidered ""H"" on the inner facing.",False,True,False,False,False,False,False,0,0
9129,belt,The belt looks as though it has seen better days.,False,True,False,False,False,False,True,2,0
9131,tiara,The tiara is golden in color and has three points that protrude above it. The tiara also has three emerald gemstones implanted in a triangle at the center.,False,True,False,False,True,False,True,0,0
9139,riding gloves,the glove will be useful for people riding bikes and also during winter.,False,True,False,False,False,False,False,0,0
9141,vestment,The vestment is cut up and seems stained with blood from battle.,False,True,False,False,False,False,True,1,0
9143,dark tunic,The dark tunic has frayed edges from general wear and tear.,False,True,False,False,False,False,True,0,0
9145,pendant,The pendant is clearly meant to be worn on your neck.,False,True,False,False,False,False,True,0,0
9153,locket of a woman's hair,"The hair is small and curly. It smells of honey and milk, probably from a recent shampoo session.",False,True,False,False,False,False,True,0,0
9155,clean shirt,"This shirt has been recently laundered, so it smells fresh and clean!",False,True,False,False,False,False,True,0,0
9157,wizard's robe,Perhaps this robe has traces of ancient magic woven into its threads.,False,True,False,False,True,False,False,0,0
9159,pants that have holes in them,The pants have so many holes that it looks as though they're nearly invisible.,False,True,False,False,True,False,True,0,0
9167,long sleeved shirt,The shirt is baggy and torn down the sides to reveal the ribs. It is plain in design and solid green in color.,False,True,False,False,False,False,True,0,0
9169,simple gold wedding band,It is made of gold and is shiny. It's smooth.,False,True,False,False,False,False,True,0,0
9173,family jewel,"The family jewels are dingy and worn down, you can tell they have been passed on and worn for generations.",False,True,False,False,False,False,True,0,0
9191,eyepatch,A leather covering for one's eye. Can be used for disguising or preventing infections.,False,True,False,False,False,False,True,0,0
9209,puppets,"Puppets can be the greatest form of entertainment, when done right!",False,True,False,False,False,False,True,0,0
9211,linen pants,"The pants are made out of linen fabric, they are stylish and their size is medium. The pants have pockets on the front.",False,True,False,False,False,False,False,0,0
9215,glowing orb,The orb is shiny and round with a pearlescent hue to it.,False,True,False,False,False,False,True,0,0
9217,hiking boots,The hiking boots are made of brown leather and have a thick sole. They have black leather shoelaces.,False,True,False,False,False,False,True,1,0
9219,seaman's cap,The cap carries the musky aroma of seawater and ale.,False,True,False,False,False,False,True,0,0
9235,leather pouch,You could put coins or other small objects in this pouch.,False,True,False,False,True,False,True,1,0
9237,linen tunic,The linen tunic only offers the slightest protection from the elements.,False,True,False,False,False,False,True,0,0
9243,old smock,The old smock is stained and torn in a few places,False,True,False,False,True,False,True,0,0
9245,"purple silk, dyed in the king's personal color",The silk was soft to the touch and a deep purple color,False,True,False,False,False,False,True,0,0
9247,lucky charm,"The lucky charm is made out of a rabbit's foot, with long fingernails poking from the toes.",False,True,False,False,False,False,True,0,0
9257,black leather hood,The hood shows signs of extensive wear. It has an elastic band to ensure a tight fit.,False,True,False,False,True,False,True,0,0
9265,blue doublet,"The blue doublet looks brand new, as if it has never been worn.",False,True,False,False,False,False,True,0,0
9291,dark clothing,The clothing seems durable and rubberized to the point it would be best worn for a waterproof need.,False,True,False,False,False,False,True,0,0
9293,gauntlets,this gauntlet is so spectacular and beautiful.,False,True,False,False,False,False,True,0,0
9295,signet ring,The ring has a fox symbol on it. It is made out of gold with some ancient writings on the side,False,True,False,False,False,False,True,1,0
9307,worn boots,"The worn boots are missing laces, and have many holes in the soles.",False,True,False,False,False,False,True,0,0
9309,outer wear made from the warmest furs,The outer wear was made from the warm fur of the wild boars of the kingdom.,False,True,False,False,False,False,False,0,0
9311,satchels of spices,The satchels of spices smell fragrant.,False,True,False,False,True,False,True,0,0
9317,kilt,The kilt is nicely patterned and soft to the touch,False,True,False,False,False,False,True,1,0
9325,family heirloom,The family heirloom had been passed down in the king's family for generations.,False,True,False,False,False,False,True,0,0
9329,wolf's tooth,The wolfs tooth is sharp to the touch.,False,True,False,False,False,False,True,0,0
9335,bright colored suit,"The bright colored suit seem to be brand new, it sparkles in the light.",False,True,False,False,False,False,True,0,0
9337,coin satchel,The satchel is heavy enough for it to be obvious that it is filled with coins.,False,True,False,False,False,False,True,0,0
9359,ripped pants,"The ripped pants appeared to be made of wool. Frayed at the edges, the pants had been worn for a long time without being cleaned. Stained with mud, the pants could have been worn by a man or teenaged male, but these pants still had some use if found in a pile of rags.",False,True,False,False,False,False,False,0,0
9361,goddess' insignia,The Insignia was worn which made it hard to see the Goddess and it had a crack in the middle and was caked with dirt all over it.,False,True,False,False,False,False,True,0,0
9367,goods,"The goods lay scattered, but still appear to be usable.",False,True,True,True,True,False,True,0,0
9375,king's seal,This seal shows the royal crest upon it.  It looks to still have a fleck of red sealing wax on it from the last time it was used.,False,True,False,False,False,False,True,0,0
9379,googles,The googles have a long strap attached to them they have a silver color and the lense are clear.,False,True,False,False,False,False,True,0,0
9381,bonnet,"After looking at the bonnet closer, you think that it appears to have been made by a fine craftsman.",False,True,False,False,False,False,True,0,0
9383,pressed trouser,"This trouser has very deep pockets, is fully lined for comfort, and appear to be very comfortable.",False,True,False,False,True,False,True,1,0
9385,veil,"This veil is stunningly lightweight and looks to be spun from the hands of cunningly artistic spiders, so delicate is its weave.",False,True,False,False,False,False,True,0,0
9393,tunic,"The tunic has a hole in it, though only someone observant would notice.",False,True,False,False,False,False,False,0,0
9399,neck chain,"The neck chain is made of solid gold, and glistens in the light.",False,True,False,False,False,False,True,0,0
9401,handcuffs,A device used to shackle the arms or feet.,False,True,False,False,False,False,True,1,0
9411,cotton sweater,The cotton sweater is lovingly made with great craftsmanship.  The sweater is heavy in a dark hue.,False,True,False,False,False,False,True,0,0
9413,monkey's hand,"The hand is small and shriveled, and altogether it is a bit gruesome to behold.",False,True,False,False,False,False,True,0,0
9415,military pins,"A small metallic symbol of status, speckled with traces of rust-colored blood.",False,True,False,False,False,False,True,0,0
9423,black pants,"this pant will be so gorgeous on you,very beautiful.",False,True,False,False,False,False,False,0,0
9425,clean tunic,"The tunic is freshly washed, ready to be worn.",False,True,False,False,False,False,False,0,0
9437,torn shirt,"The worn shirt looks to have been through a battle, torn and bloody.",False,True,False,False,False,False,False,0,0
9441,clean pants,"The soft cotton pants smell lovely. They have just been laundered, and seem to provide much protection from the elements.",False,True,False,False,False,False,True,0,0
9455,tunic bearing the castle crest,The embroidered castle crest on this tunic is expertly sewn.,False,True,False,False,False,False,True,0,0
9469,flannel shirt,The flannel shirt is warm.,False,True,False,False,False,False,True,1,0
9471,tunic,The tunic is thin enough to be seen through,False,True,False,False,False,False,True,0,0
9473,short pants,"This red pair of pants will do in a pinch, but they are a bit short, and possibly silly.",False,True,False,False,True,False,True,0,0
9483,spectacles,"The spectacle are clear but old and worn, very fragile as if to break.",False,True,False,False,False,False,True,1,0
9495,worn shirt,The shirt seems to be contoured to fit tightly. It is greenish-yellow in color with a small pocket over the left breast.,False,True,False,False,False,False,True,0,0
9499,religious symbol,"The symbol appears to be a burnished, solid gold cross suspended from a fine metal chain.",False,True,False,False,False,False,False,0,0
9503,"full robe, made from really expensive material",The robe is made of pure gold.,False,True,False,False,False,False,True,0,0
